user_id,event_timestamp,event_type,event_detail,device_model,page_load_time_ms,session_id,network_type
sim_u_00005176,2026/06/12 03:59,add_to_cart,"{""item_id"":""sim_item""}",HUAWEI P60,,sim_s_00005176,wifi
sim_u_00005177,2026/06/12 03:51,app_open,{},OPPO Reno,1645,sim_s_00005177,4g
sim_u_00005177,2026/06/12 03:52,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005177,wifi
sim_u_00005177,2026/06/12 03:53,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005177,wifi
sim_u_00005177,2026/06/12 03:59,product_view,"{""source"":""coin_game""}",OPPO Reno,,sim_s_00005177,wifi
sim_u_00005177,2026/06/12 04:02,add_to_cart,"{""item_id"":""sim_item""}",OPPO Reno,,sim_s_00005177,wifi
sim_u_00005178,2026/06/12 03:54,app_open,{},OPPO Reno,401,sim_s_00005178,5g
sim_u_00005178,2026/06/12 03:55,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005178,wifi
sim_u_00005178,2026/06/12 03:56,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005178,wifi
sim_u_00005178,2026/06/12 04:02,product_view,"{""source"":""coin_game""}",OPPO Reno,,sim_s_00005178,wifi
sim_u_00005179,2026/06/12 03:57,app_open,{},Xiaomi 14,664,sim_s_00005179,wifi
sim_u_00005179,2026/06/12 03:58,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005179,wifi
sim_u_00005179,2026/06/12 03:59,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005179,wifi
sim_u_00005179,2026/06/12 04:05,product_view,"{""source"":""coin_game""}",Xiaomi 14,,sim_s_00005179,wifi
sim_u_00005179,2026/06/12 04:08,add_to_cart,"{""item_id"":""sim_item""}",Xiaomi 14,,sim_s_00005179,wifi
sim_u_00005179,2026/06/12 04:17,order_placed,"{""order_id"":""sim_order""}",Xiaomi 14,,sim_s_00005179,wifi
sim_u_00005180,2026/06/12 04:00,app_open,{},iPhone 14,960,sim_s_00005180,5g
sim_u_00005180,2026/06/12 04:01,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005180,wifi
sim_u_00005180,2026/06/12 04:02,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005180,wifi
sim_u_00005180,2026/06/12 04:08,product_view,"{""source"":""coin_game""}",iPhone 14,,sim_s_00005180,wifi
sim_u_00005181,2026/06/12 04:03,app_open,{},Xiaomi 14,1523,sim_s_00005181,4g
sim_u_00005181,2026/06/12 04:04,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005181,wifi
sim_u_00005181,2026/06/12 04:05,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005181,wifi
sim_u_00005182,2026/06/12 04:06,app_open,{},iPhone 14,1969,sim_s_00005182,wifi
sim_u_00005182,2026/06/12 04:07,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005182,wifi
sim_u_00005182,2026/06/12 04:08,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005182,wifi
sim_u_00005182,2026/06/12 04:14,product_view,"{""source"":""coin_game""}",iPhone 14,,sim_s_00005182,wifi
sim_u_00005183,2026/06/12 04:09,app_open,{},HUAWEI P60,1386,sim_s_00005183,wifi
sim_u_00005183,2026/06/12 04:10,coin_page_view,"{""source"":""home""}",HUAWEI P60,,sim_s_00005183,wifi
sim_u_00005183,2026/06/12 04:11,game_start,"{""game_type"":""jump""}",HUAWEI P60,,sim_s_00005183,wifi
sim_u_00005184,2026/06/12 04:12,app_open,{},iPhone 14,1006,sim_s_00005184,4g
sim_u_00005184,2026/06/12 04:13,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005184,wifi
sim_u_00005184,2026/06/12 04:14,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005184,wifi
sim_u_00005184,2026/06/12 04:20,product_view,"{""source"":""coin_game""}",iPhone 14,,sim_s_00005184,wifi
sim_u_00005185,2026/06/12 04:15,app_open,{},OPPO Reno,2407,sim_s_00005185,5g
sim_u_00005185,2026/06/12 04:16,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005185,wifi
sim_u_00005185,2026/06/12 04:17,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005185,wifi
sim_u_00005186,2026/06/12 04:18,app_open,{},Xiaomi 14,1392,sim_s_00005186,wifi
sim_u_00005186,2026/06/12 04:19,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005186,wifi
sim_u_00005186,2026/06/12 04:20,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005186,wifi
sim_u_00005186,2026/06/12 04:26,product_view,"{""source"":""coin_game""}",Xiaomi 14,,sim_s_00005186,wifi
sim_u_00005187,2026/06/12 04:21,app_open,{},iPhone 13,3427,sim_s_00005187,5g
sim_u_00005187,2026/06/12 04:22,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005187,wifi
sim_u_00005187,2026/06/12 04:23,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005187,wifi
sim_u_00005188,2026/06/12 04:24,app_open,{},iPhone 14,2338,sim_s_00005188,wifi
sim_u_00005188,2026/06/12 04:25,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005188,wifi
sim_u_00005188,2026/06/12 04:26,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005188,wifi
sim_u_00005188,2026/06/12 04:32,product_view,"{""source"":""coin_game""}",iPhone 14,,sim_s_00005188,wifi
sim_u_00005189,2026/06/12 04:27,app_open,{},iPhone 13,696,sim_s_00005189,4g
sim_u_00005189,2026/06/12 04:28,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005189,wifi
sim_u_00005189,2026/06/12 04:29,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005189,wifi
sim_u_00005189,2026/06/12 04:35,product_view,"{""source"":""coin_game""}",iPhone 13,,sim_s_00005189,wifi
sim_u_00005190,2026/06/12 04:30,app_open,{},iPhone 13,2348,sim_s_00005190,5g
sim_u_00005190,2026/06/12 04:31,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005190,wifi
sim_u_00005190,2026/06/12 04:32,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005190,wifi
sim_u_00005190,2026/06/12 04:38,product_view,"{""source"":""coin_game""}",iPhone 13,,sim_s_00005190,wifi
sim_u_00005191,2026/06/12 04:33,app_open,{},HUAWEI P60,1831,sim_s_00005191,5g
sim_u_00005191,2026/06/12 04:34,coin_page_view,"{""source"":""home""}",HUAWEI P60,,sim_s_00005191,wifi
sim_u_00005191,2026/06/12 04:35,game_start,"{""game_type"":""jump""}",HUAWEI P60,,sim_s_00005191,wifi
sim_u_00005191,2026/06/12 04:41,product_view,"{""source"":""coin_game""}",HUAWEI P60,,sim_s_00005191,wifi
sim_u_00005192,2026/06/12 04:36,app_open,{},iPhone 13,640,sim_s_00005192,5g
sim_u_00005192,2026/06/12 04:37,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005192,wifi
sim_u_00005192,2026/06/12 04:38,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005192,wifi
sim_u_00005192,2026/06/12 04:44,product_view,"{""source"":""coin_game""}",iPhone 13,,sim_s_00005192,wifi
sim_u_00005193,2026/06/12 04:39,app_open,{},iPhone 14,432,sim_s_00005193,wifi
sim_u_00005193,2026/06/12 04:40,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005193,wifi
sim_u_00005193,2026/06/12 04:41,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005193,wifi
sim_u_00005193,2026/06/12 04:47,product_view,"{""source"":""coin_game""}",iPhone 14,,sim_s_00005193,wifi
sim_u_00005194,2026/06/12 04:42,app_open,{},iPhone 13,913,sim_s_00005194,wifi
sim_u_00005194,2026/06/12 04:43,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005194,wifi
sim_u_00005194,2026/06/12 04:44,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005194,wifi
sim_u_00005194,2026/06/12 04:50,product_view,"{""source"":""coin_game""}",iPhone 13,,sim_s_00005194,wifi
sim_u_00005195,2026/06/12 04:45,app_open,{},iPhone 14,1543,sim_s_00005195,wifi
sim_u_00005195,2026/06/12 04:46,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005195,wifi
sim_u_00005195,2026/06/12 04:47,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005195,wifi
sim_u_00005195,2026/06/12 04:53,product_view,"{""source"":""coin_game""}",iPhone 14,,sim_s_00005195,wifi
sim_u_00005195,2026/06/12 05:05,order_placed,"{""order_id"":""sim_order""}",iPhone 14,,sim_s_00005195,wifi
sim_u_00005196,2026/06/12 04:48,app_open,{},HUAWEI P60,643,sim_s_00005196,5g
sim_u_00005196,2026/06/12 04:49,coin_page_view,"{""source"":""home""}",HUAWEI P60,,sim_s_00005196,wifi
sim_u_00005196,2026/06/12 04:50,game_start,"{""game_type"":""jump""}",HUAWEI P60,,sim_s_00005196,wifi
sim_u_00005196,2026/06/12 04:59,add_to_cart,"{""item_id"":""sim_item""}",HUAWEI P60,,sim_s_00005196,wifi
sim_u_00005196,2026/06/16 05:08,order_placed,"{""order_id"":""sim_order""}",HUAWEI P60,,sim_s_00005196,wifi
sim_u_00005197,2026/06/12 04:51,app_open,{},HUAWEI P60,2584,sim_s_00005197,5g
sim_u_00005197,2026/06/12 04:52,coin_page_view,"{""source"":""home""}",HUAWEI P60,,sim_s_00005197,wifi
sim_u_00005197,2026/06/12 04:53,game_start,"{""game_type"":""jump""}",HUAWEI P60,,sim_s_00005197,wifi
sim_u_00005198,2026/06/12 04:54,app_open,{},Xiaomi 14,1962,sim_s_00005198,4g
sim_u_00005198,2026/06/12 04:55,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005198,wifi
sim_u_00005198,2026/06/12 04:56,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005198,wifi
sim_u_00005199,2026/06/12 04:57,app_open,{},iPhone 13,493,sim_s_00005199,wifi
sim_u_00005199,2026/06/12 04:58,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005199,wifi
sim_u_00005199,2026/06/12 04:59,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005199,wifi
sim_u_00005200,2026/06/12 05:00,app_open,{},HUAWEI P60,737,sim_s_00005200,wifi
sim_u_00005200,2026/06/12 05:01,coin_page_view,"{""source"":""home""}",HUAWEI P60,,sim_s_00005200,wifi
sim_u_00005200,2026/06/12 05:02,game_start,"{""game_type"":""jump""}",HUAWEI P60,,sim_s_00005200,wifi
sim_u_00005200,2026/06/12 05:08,product_view,"{""source"":""coin_game""}",HUAWEI P60,,sim_s_00005200,wifi
sim_u_00005200,2026/06/12 05:11,add_to_cart,"{""item_id"":""sim_item""}",HUAWEI P60,,sim_s_00005200,wifi
sim_u_00005200,2026/06/12 05:20,order_placed,"{""order_id"":""sim_order""}",HUAWEI P60,,sim_s_00005200,wifi
sim_u_00005201,2026/06/12 05:03,app_open,{},HUAWEI P60,710,sim_s_00005201,4g
sim_u_00005201,2026/06/12 05:04,coin_page_view,"{""source"":""home""}",HUAWEI P60,,sim_s_00005201,wifi
sim_u_00005201,2026/06/12 05:05,game_start,"{""game_type"":""jump""}",HUAWEI P60,,sim_s_00005201,wifi
sim_u_00005201,2026/06/12 05:11,product_view,"{""source"":""coin_game""}",HUAWEI P60,,sim_s_00005201,wifi
sim_u_00005201,2026/06/12 05:23,order_placed,"{""order_id"":""sim_order""}",HUAWEI P60,,sim_s_00005201,wifi
sim_u_00005202,2026/06/12 05:06,app_open,{},OPPO Reno,2468,sim_s_00005202,5g
sim_u_00005202,2026/06/12 05:07,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005202,wifi
sim_u_00005202,2026/06/12 05:08,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005202,wifi
sim_u_00005203,2026/06/12 05:09,app_open,{},iPhone 14,2356,sim_s_00005203,4g
sim_u_00005203,2026/06/12 05:10,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005203,wifi
sim_u_00005203,2026/06/12 05:11,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005203,wifi
sim_u_00005203,2026/06/12 05:17,product_view,"{""source"":""coin_game""}",iPhone 14,,sim_s_00005203,wifi
sim_u_00005204,2026/06/12 05:12,app_open,{},Xiaomi 14,1295,sim_s_00005204,5g
sim_u_00005204,2026/06/12 05:13,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005204,wifi
sim_u_00005204,2026/06/12 05:14,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005204,wifi
sim_u_00005204,2026/06/12 05:23,add_to_cart,"{""item_id"":""sim_item""}",Xiaomi 14,,sim_s_00005204,wifi
sim_u_00005205,2026/06/12 05:15,app_open,{},OPPO Reno,415,sim_s_00005205,wifi
sim_u_00005205,2026/06/12 05:16,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005205,wifi
sim_u_00005205,2026/06/12 05:17,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005205,wifi
sim_u_00005205,2026/06/12 05:23,product_view,"{""source"":""coin_game""}",OPPO Reno,,sim_s_00005205,wifi
sim_u_00005206,2026/06/12 05:18,app_open,{},Xiaomi 14,4179,sim_s_00005206,wifi
sim_u_00005206,2026/06/12 05:19,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005206,wifi
sim_u_00005206,2026/06/12 05:20,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005206,wifi
sim_u_00005207,2026/06/12 05:21,app_open,{},iPhone 14,2120,sim_s_00005207,4g
sim_u_00005207,2026/06/12 05:22,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005207,wifi
sim_u_00005207,2026/06/12 05:23,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005207,wifi
sim_u_00005207,2026/06/12 05:29,product_view,"{""source"":""coin_game""}",iPhone 14,,sim_s_00005207,wifi
sim_u_00005208,2026/06/12 05:24,app_open,{},iPhone 13,533,sim_s_00005208,5g
sim_u_00005208,2026/06/12 05:25,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005208,wifi
sim_u_00005208,2026/06/12 05:26,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005208,wifi
sim_u_00005208,2026/06/12 05:32,product_view,"{""source"":""coin_game""}",iPhone 13,,sim_s_00005208,wifi
sim_u_00005209,2026/06/12 05:27,app_open,{},OPPO Reno,1598,sim_s_00005209,wifi
sim_u_00005209,2026/06/12 05:28,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005209,wifi
sim_u_00005209,2026/06/12 05:29,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005209,wifi
sim_u_00005209,2026/06/12 05:35,product_view,"{""source"":""coin_game""}",OPPO Reno,,sim_s_00005209,wifi
sim_u_00005210,2026/06/12 05:30,app_open,{},OPPO Reno,644,sim_s_00005210,5g
sim_u_00005210,2026/06/12 05:31,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005210,wifi
sim_u_00005210,2026/06/12 05:32,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005210,wifi
sim_u_00005210,2026/06/12 05:38,product_view,"{""source"":""coin_game""}",OPPO Reno,,sim_s_00005210,wifi
sim_u_00005211,2026/06/12 05:33,app_open,{},OPPO Reno,2298,sim_s_00005211,5g
sim_u_00005211,2026/06/12 05:34,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005211,wifi
sim_u_00005211,2026/06/12 05:35,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005211,wifi
sim_u_00005212,2026/06/12 05:36,app_open,{},Xiaomi 14,2197,sim_s_00005212,wifi
sim_u_00005212,2026/06/12 05:37,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005212,wifi
sim_u_00005212,2026/06/12 05:38,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005212,wifi
sim_u_00005213,2026/06/12 05:39,app_open,{},HUAWEI P60,610,sim_s_00005213,4g
sim_u_00005213,2026/06/12 05:40,coin_page_view,"{""source"":""home""}",HUAWEI P60,,sim_s_00005213,wifi
sim_u_00005213,2026/06/12 05:41,game_start,"{""game_type"":""jump""}",HUAWEI P60,,sim_s_00005213,wifi
sim_u_00005213,2026/06/12 05:47,product_view,"{""source"":""coin_game""}",HUAWEI P60,,sim_s_00005213,wifi
sim_u_00005214,2026/06/12 05:42,app_open,{},iPhone 13,2176,sim_s_00005214,5g
sim_u_00005214,2026/06/12 05:43,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005214,wifi
sim_u_00005214,2026/06/12 05:44,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005214,wifi
sim_u_00005214,2026/06/12 05:50,product_view,"{""source"":""coin_game""}",iPhone 13,,sim_s_00005214,wifi
sim_u_00005215,2026/06/12 05:45,app_open,{},iPhone 13,1731,sim_s_00005215,wifi
sim_u_00005215,2026/06/12 05:46,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005215,wifi
sim_u_00005215,2026/06/12 05:47,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005215,wifi
sim_u_00005215,2026/06/12 05:53,product_view,"{""source"":""coin_game""}",iPhone 13,,sim_s_00005215,wifi
sim_u_00005216,2026/06/12 05:48,app_open,{},OPPO Reno,1684,sim_s_00005216,5g
sim_u_00005216,2026/06/12 05:49,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005216,wifi
sim_u_00005216,2026/06/12 05:50,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005216,wifi
sim_u_00005216,2026/06/12 05:56,product_view,"{""source"":""coin_game""}",OPPO Reno,,sim_s_00005216,wifi
sim_u_00005217,2026/06/12 05:51,app_open,{},OPPO Reno,1102,sim_s_00005217,5g
sim_u_00005217,2026/06/12 05:52,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005217,wifi
sim_u_00005217,2026/06/12 05:53,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005217,wifi
sim_u_00005217,2026/06/12 05:59,product_view,"{""source"":""coin_game""}",OPPO Reno,,sim_s_00005217,wifi
sim_u_00005217,2026/06/12 06:02,add_to_cart,"{""item_id"":""sim_item""}",OPPO Reno,,sim_s_00005217,wifi
sim_u_00005218,2026/06/12 05:54,app_open,{},OPPO Reno,1305,sim_s_00005218,5g
sim_u_00005218,2026/06/12 05:55,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005218,wifi
sim_u_00005218,2026/06/12 05:56,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005218,wifi
sim_u_00005218,2026/06/12 06:02,product_view,"{""source"":""coin_game""}",OPPO Reno,,sim_s_00005218,wifi
sim_u_00005219,2026/06/12 05:57,app_open,{},iPhone 13,2342,sim_s_00005219,4g
sim_u_00005219,2026/06/12 05:58,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005219,wifi
sim_u_00005219,2026/06/12 05:59,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005219,wifi
sim_u_00005219,2026/06/12 06:05,product_view,"{""source"":""coin_game""}",iPhone 13,,sim_s_00005219,wifi
sim_u_00005220,2026/06/12 06:00,app_open,{},HUAWEI P60,1445,sim_s_00005220,4g
sim_u_00005220,2026/06/12 06:01,coin_page_view,"{""source"":""home""}",HUAWEI P60,,sim_s_00005220,wifi
sim_u_00005220,2026/06/12 06:02,game_start,"{""game_type"":""jump""}",HUAWEI P60,,sim_s_00005220,wifi
sim_u_00005220,2026/06/12 06:11,add_to_cart,"{""item_id"":""sim_item""}",HUAWEI P60,,sim_s_00005220,wifi
sim_u_00005221,2026/06/12 06:03,app_open,{},HUAWEI P60,571,sim_s_00005221,5g
sim_u_00005221,2026/06/12 06:04,coin_page_view,"{""source"":""home""}",HUAWEI P60,,sim_s_00005221,wifi
sim_u_00005221,2026/06/12 06:05,game_start,"{""game_type"":""jump""}",HUAWEI P60,,sim_s_00005221,wifi
sim_u_00005221,2026/06/12 06:11,product_view,"{""source"":""coin_game""}",HUAWEI P60,,sim_s_00005221,wifi
sim_u_00005222,2026/06/12 06:06,app_open,{},iPhone 13,486,sim_s_00005222,5g
sim_u_00005222,2026/06/12 06:07,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005222,wifi
sim_u_00005222,2026/06/12 06:08,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005222,wifi
sim_u_00005223,2026/06/12 06:09,app_open,{},Xiaomi 14,2371,sim_s_00005223,4g
sim_u_00005223,2026/06/12 06:10,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005223,wifi
sim_u_00005223,2026/06/12 06:11,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005223,wifi
sim_u_00005223,2026/06/12 06:17,product_view,"{""source"":""coin_game""}",Xiaomi 14,,sim_s_00005223,wifi
sim_u_00005224,2026/06/12 06:12,app_open,{},iPhone 13,469,sim_s_00005224,4g
sim_u_00005224,2026/06/12 06:13,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005224,wifi
sim_u_00005224,2026/06/12 06:14,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005224,wifi
sim_u_00005224,2026/06/12 06:23,add_to_cart,"{""item_id"":""sim_item""}",iPhone 13,,sim_s_00005224,wifi
sim_u_00005225,2026/06/12 06:15,app_open,{},iPhone 13,1547,sim_s_00005225,5g
sim_u_00005225,2026/06/12 06:16,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005225,wifi
sim_u_00005225,2026/06/12 06:17,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005225,wifi
sim_u_00005225,2026/06/12 06:23,product_view,"{""source"":""coin_game""}",iPhone 13,,sim_s_00005225,wifi
sim_u_00005225,2026/06/12 06:26,add_to_cart,"{""item_id"":""sim_item""}",iPhone 13,,sim_s_00005225,wifi
sim_u_00005226,2026/06/12 06:18,app_open,{},iPhone 13,1856,sim_s_00005226,5g
sim_u_00005226,2026/06/12 06:19,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005226,wifi
sim_u_00005226,2026/06/12 06:20,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005226,wifi
sim_u_00005226,2026/06/12 06:26,product_view,"{""source"":""coin_game""}",iPhone 13,,sim_s_00005226,wifi
sim_u_00005227,2026/06/12 06:21,app_open,{},iPhone 13,4355,sim_s_00005227,4g
sim_u_00005227,2026/06/12 06:22,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005227,wifi
sim_u_00005227,2026/06/12 06:23,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005227,wifi
sim_u_00005227,2026/06/12 06:29,product_view,"{""source"":""coin_game""}",iPhone 13,,sim_s_00005227,wifi
sim_u_00005227,2026/06/12 06:32,add_to_cart,"{""item_id"":""sim_item""}",iPhone 13,,sim_s_00005227,wifi
sim_u_00005228,2026/06/12 06:24,app_open,{},iPhone 14,2218,sim_s_00005228,wifi
sim_u_00005228,2026/06/12 06:25,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005228,wifi
sim_u_00005228,2026/06/12 06:26,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005228,wifi
sim_u_00005228,2026/06/12 06:32,product_view,"{""source"":""coin_game""}",iPhone 14,,sim_s_00005228,wifi
sim_u_00005229,2026/06/12 06:27,app_open,{},iPhone 14,1996,sim_s_00005229,5g
sim_u_00005229,2026/06/12 06:28,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005229,wifi
sim_u_00005229,2026/06/12 06:29,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005229,wifi
sim_u_00005229,2026/06/12 06:35,product_view,"{""source"":""coin_game""}",iPhone 14,,sim_s_00005229,wifi
sim_u_00005230,2026/06/12 06:30,app_open,{},iPhone 13,2359,sim_s_00005230,4g
sim_u_00005230,2026/06/12 06:31,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005230,wifi
sim_u_00005230,2026/06/12 06:32,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005230,wifi
sim_u_00005230,2026/06/12 06:38,product_view,"{""source"":""coin_game""}",iPhone 13,,sim_s_00005230,wifi
sim_u_00005231,2026/06/12 06:33,app_open,{},iPhone 14,1950,sim_s_00005231,5g
sim_u_00005231,2026/06/12 06:34,coin_page_view,"{""source"":""home""}",iPhone 14,,sim_s_00005231,wifi
sim_u_00005231,2026/06/12 06:35,game_start,"{""game_type"":""jump""}",iPhone 14,,sim_s_00005231,wifi
sim_u_00005231,2026/06/13 06:53,order_placed,"{""order_id"":""sim_order""}",iPhone 14,,sim_s_00005231,wifi
sim_u_00005232,2026/06/12 06:36,app_open,{},HUAWEI P60,1386,sim_s_00005232,wifi
sim_u_00005232,2026/06/12 06:37,coin_page_view,"{""source"":""home""}",HUAWEI P60,,sim_s_00005232,wifi
sim_u_00005232,2026/06/12 06:38,game_start,"{""game_type"":""jump""}",HUAWEI P60,,sim_s_00005232,wifi
sim_u_00005232,2026/06/12 06:44,product_view,"{""source"":""coin_game""}",HUAWEI P60,,sim_s_00005232,wifi
sim_u_00005233,2026/06/12 06:39,app_open,{},HUAWEI P60,1981,sim_s_00005233,5g
sim_u_00005233,2026/06/12 06:40,coin_page_view,"{""source"":""home""}",HUAWEI P60,,sim_s_00005233,wifi
sim_u_00005233,2026/06/12 06:41,game_start,"{""game_type"":""jump""}",HUAWEI P60,,sim_s_00005233,wifi
sim_u_00005233,2026/06/12 06:47,product_view,"{""source"":""coin_game""}",HUAWEI P60,,sim_s_00005233,wifi
sim_u_00005234,2026/06/12 06:42,app_open,{},Xiaomi 14,803,sim_s_00005234,4g
sim_u_00005234,2026/06/12 06:43,coin_page_view,"{""source"":""home""}",Xiaomi 14,,sim_s_00005234,wifi
sim_u_00005234,2026/06/12 06:44,game_start,"{""game_type"":""jump""}",Xiaomi 14,,sim_s_00005234,wifi
sim_u_00005234,2026/06/12 06:50,product_view,"{""source"":""coin_game""}",Xiaomi 14,,sim_s_00005234,wifi
sim_u_00005234,2026/06/12 06:53,add_to_cart,"{""item_id"":""sim_item""}",Xiaomi 14,,sim_s_00005234,wifi
sim_u_00005235,2026/06/12 06:45,app_open,{},iPhone 13,2100,sim_s_00005235,5g
sim_u_00005235,2026/06/12 06:46,coin_page_view,"{""source"":""home""}",iPhone 13,,sim_s_00005235,wifi
sim_u_00005235,2026/06/12 06:47,game_start,"{""game_type"":""jump""}",iPhone 13,,sim_s_00005235,wifi
sim_u_00005235,2026/06/12 06:53,product_view,"{""source"":""coin_game""}",iPhone 13,,sim_s_00005235,wifi
sim_u_00005235,2026/06/12 06:56,add_to_cart,"{""item_id"":""sim_item""}",iPhone 13,,sim_s_00005235,wifi
sim_u_00005236,2026/06/12 06:48,app_open,{},OPPO Reno,1880,sim_s_00005236,wifi
sim_u_00005236,2026/06/12 06:49,coin_page_view,"{""source"":""home""}",OPPO Reno,,sim_s_00005236,wifi
sim_u_00005236,2026/06/12 06:50,game_start,"{""game_type"":""jump""}",OPPO Reno,,sim_s_00005236,wifi
sim_u_00005236,2026/06/12 06:59,add_to_cart,"{""item_id"":""sim_item""}",OPPO Reno,,sim_s_00005236,wifi
